下班以后你想跟我们一起去<span class="target">打球</span>吗?		Xiàbān yǐhòu, nǐ xiǎng gēn wǒmen yīqǐ qù dǎqiú ma?	After we get off work, would you like to go play ball with us?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY">A2: After a specific time with "yihou"</a>	CGW
你到家<span class="target">后</span>给我打电话。		Nǐ dào jiā yǐhòu gěi wǒ dǎ diànhuà.	After you get home, call me.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY">A2: After a specific time with "yihou"</a>	CGW
结婚<span class="target">后</span>爸爸不喝酒了。		Jiéhūn yǐhòu bàba bù hējiǔ le.	After he got married, dad stopped drinking.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGRLQGY">A2: After a specific time with "yihou"</a>	CGW
不要<span class="target">跟</span>我说话！		Bùyào gēn wǒ shuōhuà!	Don't talk to me!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
我昨天跟朋友去<span class="target">海滩</span>了。		Wǒ zuótiān gēn péngyou qù hǎitān le.	I went to the beach with friends yesterday.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
你什么时候<span class="target">跟</span>你女朋友结婚？		Nǐ shénme shíhou gēn nǐ nǚpéngyou jiéhūn?	When are you gonna marry your girlfriend?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
你想<span class="target">跟</span>我一起去吗？		Nǐ xiǎng gēn wǒ yīqǐ qù ma?	Do you want to go with me?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
<span class="target">请</span>你们跟老师一起读。		Qǐng nǐmen gēn lǎoshī yīqǐ dú.	Please read together with the teacher.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
结婚以后，你想跟父母一起<span class="target">住</span>吗？		Jiéhūn yǐhòu, nǐ xiǎng gēn fùmǔ yīqǐ zhù ma?	Do you want live together with your parents after you get married?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
今年<span class="target">中秋节</span>你会跟家人一起过吗？		Jīnnián Zhōngqiūjié nǐ huì gēn jiārén yīqǐ guò ma?	Are you going to spend this Mid-Autumn Festival with your family?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
我要见面你。		我要<span class="target">跟你见面</span>。<br><br>Wǒ yào gēn nǐ jiànmiàn.	I want to meet with you.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
我昨天聊天他了。		我昨天<span class="target">跟他聊天</span>了。<br><br>Wǒ zuótiān gēn tā liáotiān le.	I chatted with him yesterday.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
你什么时候结婚她？		你什么时候<span class="target">跟她结婚</span>？<br><br>Nǐ shénme shíhou gēn tā jiéhūn?	When are you going to marry her?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
和我读。 (read after me)		<span class="target">跟</span>我读。<br><br>Gēn wǒ dú.	Read after me. (跟 (gēn) also has a sense of "to follow" embedded in it. There's a before/after aspect.)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
<span class="target">和</span>我<span class="target">一起</span>读。<br><span class="target">跟</span>我<span class="target">一起</span>读。		Hé wǒ yīqǐ dú.<br>Gēn wǒ yīqǐ dú.	Read with me. (simultaneous rather than before/after, so both correct)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGSZ0HP">A2: Expressing "with" with "gen"</a>	CGW
今天太忙了，中午<span class="target">没办法</span>出去吃饭。		Jīntiān tài máng le, zhōngwǔ méi bànfǎ chūqù chīfàn.	It's too busy today. There's no way to go out for lunch.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGI2KHC">A2: Inability with "mei banfa"</a>	CGW
这里太<span class="target">吵</span>了，我没办法工作。		Zhèlǐ tài chǎo le, wǒ méi bànfǎ gōngzuò.	It‘s too noisy here. I can't work.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGI2KHC">A2: Inability with "mei banfa"</a>	CGW
他不开门，<span class="target">所以</span>她没办法<span class="target">进去</span>。		Tā bù kāimén, suǒyǐ tā méi bànfǎ jìnqù.	He didn't open the door, so she has no way to enter.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGI2KHC">A2: Inability with "mei banfa"</a>	CGW
<span class="target">事情</span>太多了，我今天没办法<span class="target">做完</span>。		Shìqing tài duō le, wǒ jīntiān méi bànfǎ zuò wán.	There's too much to do. I have no way to finish today.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGI2KHC">A2: Inability with "mei banfa"</a>	CGW
老板不<span class="target">同意</span>，我没办法<span class="target">帮</span>你。		Lǎobǎn bù tóngyì , wǒ méi bànfǎ bāng nǐ.	The boss didn't agree, so I have no way to help you.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGI2KHC">A2: Inability with "mei banfa"</a>	CGW
他很<span class="target">笨</span>，我没办法跟他一起工作。		Tā hěn bèn, wǒ méi bànfǎ gēn tā yīqǐ gōngzuò.	He's really dumb. There is no way I can work with him.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGI2KHC">A2: Inability with "mei banfa"</a>	CGW
<span class="target">一两</span>天		yī liǎng tiān	one or two days			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U">A2: Approximating with sequential numbers</a>	CGW
<span class="target">三四个</span>人		sān sì gè rén	three or four people			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U">A2: Approximating with sequential numbers</a>	CGW
老板昨天喝了七八瓶<span class="target">胡萝卜汁</span>。		Lǎobǎn zuótiān hē le qī bā píng húluóbo zhī.	The boss drank 7 or 8 bottles of carrot juice yesterday.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U">A2: Approximating with sequential numbers</a>	CGW
要做完这个工作<span class="target">需要</span>一两个月。		Yào zuò wán zhège gōngzuò xūyào yī liǎng gè yuè.	To complete this work, you need one to two months.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U">A2: Approximating with sequential numbers</a>	CGW
这件衣服<span class="target">只</span>要七八十块钱。		Zhè jiàn yīfu zhǐ yào qī bā shí kuài qián.	This clothing only costs seventy to eighty kuai.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U">A2: Approximating with sequential numbers</a>	CGW
这几本书<span class="target">花了</span>我两三百。		Zhè jǐ běn shū huā le wǒ liǎng sān bǎi.	These few books cost me two or three hundred kuai.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGOUD8U">A2: Approximating with sequential numbers</a>	CGW
<span class="target">每</span>个菜<span class="target">都</span>好吃。		Měi gè cài dōu hěn hǎochī.	Every dish is delicious.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGB6L4M">A2: Expressing "every" with "mei"</a>	CGW
你<span class="target">每</span>个人<span class="target">都</span>认识吗？		Nǐ měi gè rén dōu rènshi ma?	Do you know every person?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGB6L4M">A2: Expressing "every" with "mei"</a>	CGW
这个<span class="target">班</span>的每个学生都很聪明。		Zhège bān de měi gè xuéshēng dōu hěn cōngming.	Each of the students in this class are very smart.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGB6L4M">A2: Expressing "every" with "mei"</a>	CGW
老师每天都给我们很多<span class="target">作业</span>。		Lǎoshī měi tiān dōu gěi wǒmen hěn duō zuòyè.	Every day the teacher gives us a lot of homework.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGB6L4M">A2: Expressing "every" with "mei"</a>	CGW
<span class="target">那个</span>人		nàge rén	that person			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
<span class="target">这本</span>书		zhè běn shū	this book			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
<span class="target">那件</span>事		nà jiàn shì	that matter (in the sense of business, affair, or thing)			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
这<span class="target">瓶</span>啤酒		zhè píng píjiǔ	this bottle of beer			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
<span class="target">那台</span>电脑		nà tái diànnǎo	that new computer			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
<span class="target">这只</span>猫		zhè zhī māo	that cat			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
那条<span class="target">河</span>		nà tiáo hé	that river			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
<span class="target">哪件</span>衣服		nǎ jiàn yīfu	which piece of clothing?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGZC42B">A2: Measure words with "this" and "that"</a>	CGW
他<span class="target">比</span>老师聪明。		Tā bǐ lǎoshī cōngming.	He is smarter than the teacher.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	CGW
<span class="target">小李</span>比<span class="target">小张</span>高。		Xiǎo Lǐ bǐ Xiǎo Zhāng gāo .	Xiao Li is taller than Xiao Zhang.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	CGW
<span class="target">星巴克</span>的咖啡比这里的咖啡贵。		Xīngbākè de kāfēi bǐ zhèlǐ de kāfēi guì.	The coffee at Starbucks is more expensive than the coffee here.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	CGW
他比我很高。		他比我高。 (no 很)<br><br>Tā bǐ wǒ gāo.	He's taller than me.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
我比他不高。		他比我高。 (no negatives)<br><br>Tā bǐ wǒ gāo.	He's taller than me.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
我比他一样高。		我跟他一样高。(no 一样, 比 used when not the same!)<br><br>Wǒ gēn tā yīyàng gāo.	I'm as tall as him.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	<span class="red">訂</span> CGW <span class="red">正</span>
我哥哥<span class="target">比</span>我<span class="target">更</span>高。		Wǒ gēge bǐ wǒ gèng gāo.	My big brother is even taller than me.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	CGW
这里的<span class="target">冬天</span>比纽约的冬天更冷。		Zhèlǐ de dōngtiān bǐ Niǔyuē de dōngtiān gèng lěng.	The winter here is even colder than it is in New York.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	CGW
你的问题比我的问题更<span class="target">麻烦</span>。		Nǐ de wèntí bǐ wǒ de wèntí gèng máfan.	Your problem is even more troublesome than mine.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG8SI2K">A2: Basic comparisons with "bi"</a>	CGW
<span class="target">别</span>走。		Bié zǒu.	Don't leave.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG9W0UX">A2: Negative commands with "bie"</a>	CGW
别<span class="target">笑</span>！		Bié xiào!	Don't laugh!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG9W0UX">A2: Negative commands with "bie"</a>	CGW
别<span class="target">动</span>！		Bié dòng!	Don't move!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG9W0UX">A2: Negative commands with "bie"</a>	CGW
别<span class="target">过来</span>！		Bié guòlái!	Don't come over here!			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG9W0UX">A2: Negative commands with "bie"</a>	CGW
别 vs 不要?		别 like contraction of 不要, and little quicker and more forceful				<a href="https://resources.allsetlearning.com/chinese/grammar/ASG9W0UX">A2: Negative commands with "bie"</a>	CGW
他太累了，<span class="target">应该</span>回家休息。		Tā tài lèi le, yīnggāi huíjiā xiūxi.	He's too tired. He should go home and rest.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
明天你<span class="target">应该</span>八点半来公司。		Míngtiān nǐ yīnggāi bādiǎn bàn lái gōngsī.	You should come to the office tomorrow at 8:30.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
在中国，你应该喝<span class="target">白酒</span>。		Zài Zhōngguó, nǐ yīnggāi hē báijiǔ.	In China, you should drink baijiu.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
<span class="target">感冒</span>的时候应该喝热水。		Gǎnmào de shíhou yīnggāi hē rè shuǐ.	You should drink hot water when you have a cold.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
你<span class="target">不应该</span>告诉他。		Nǐ bù yīnggāi gàosu tā.	You should not tell him.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
我们不应该<span class="target">迟到</span>。		Wǒmen bù yīnggāi chídào.	We shouldn't be late.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
你们不应该<span class="target">拿</span>别人的东西。		Nǐmen bù yīnggāi ná biérén de dōngxi.	You should not take other people's stuff.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGV01X9">A2: Expressing "should" with "yinggai"</a>	CGW
这两个词的意思<span class="target">差不多</span>。		Zhè liǎng gè cí de yìsi chàbuduō.	The meanings of these two words are pretty much the same.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
这几个地方<span class="target">都差不多</span>。		Zhè jǐ gè dìfang dōu chàbuduō.	These places are all pretty much the same.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
我们的<span class="target">想法</span>差不多。		Wǒmen de xiǎngfǎ chàbuduō.	Our ways of thinking are pretty much the same.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
那两家<span class="target">餐厅</span>的菜差不多。		Nà liǎng jiā cāntīng de cài chàbuduō.	Those two restaurants' dishes are almost the same.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
你们的中文<span class="target">水平</span>差不多。		Nǐmen de Zhōngwén shuǐpíng chàbuduō.	Your Chinese levels are almost the same.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
上海<span class="target">和</span>纽约<span class="target">差不多</span>。		Shànghǎi hé Niǔyuē chàbuduō.	Shanghai and New York are basically the same.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
这里的天气<span class="target">跟</span>台湾的天气<span class="target">差不多</span>。		Zhèlǐ de tiānqì gēn Táiwān de tiānqì chàbuduō.	The weather here is pretty much like Taiwan's.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
我跟我哥哥<span class="target">差不多高</span>。		Wǒ gēn wǒ gēge chàbuduō gāo.	My older brother and I are more or less the same height.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
我<span class="target">差不多到</span>公园门口了。		Wǒ chàbuduō dào gōngyuán ménkǒu le.	I'm almost at the entrance of the park.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
电影<span class="target">差不多要开始</span>了。		Diànyǐng chàbuduō yào kāishǐ le.	The movie is almost about to start.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
今天的工<span class="target">作差不多做完</span>了。		Jīntiān de gōngzuò chàbuduō zuò wán le.	Today's work is almost done.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
你儿子<span class="target">差不多</span>五岁了吧？		Nǐ érzi chàbuduō wǔ suì le ba?	Your son should be about 5 years old, right?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
他<span class="target">住在</span>上海差不多三个月<span class="target">了</span>。		Tā zhù zài Shànghǎi chàbuduō sān gè yuè le.	He has lived in Shanghai for about three months.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
我父母<span class="target">结婚</span>差不多二十年<span class="target">了</span>。		Wǒ fùmǔ jiéhūn chàbuduō èrshí nián le.	My parents have been married for about twenty years.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
<span class="target">差不多两个星期</span>以前，我在北京见过他。		Chàbuduō liǎng gè xīngqī yǐqián, wǒ zài Běijīng jiàn guo tā.	About two weeks ago I met with him in Beijing.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO">A2: Approximations with "chabuduo"</a>	CGW
她吃<span class="target">过了</span>。		Tā chī guo le.	She has eaten (already).			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
<span class="target">牙刷</span>过了。		Yá shuā guo le.	I've brushed my teeth (already).			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
你吃<span class="target">过</span>饭<span class="target">了</span>吗？		Nǐ chī guo fàn le ma?	Have you eaten (already)?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
我<span class="target">刷过牙了</span>。		Wǒ shuā guo yá le.	I have brushed my teeth (already).			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
他<span class="target">洗过澡了</span>。		Tā xǐ guo zǎo le.	He has showered (already).			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
客户看过<span class="target">合同</span>了吗？		Kèhù kàn guo hétong le ma?	Has the client read the contract (already)?			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
她<span class="target">已经</span>吃过饭了。		Tā yǐjīng chī guo fàn le.	She has already eaten (a meal).			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
我已<span class="target">经刷</span>过牙了。		Wǒ yǐjīng shuā guo yá le.	I have already brushed my teeth.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
A:别<span class="target">忘记</span>刷牙。		Bié wàngjì shuā yá.	Don't forget to brush your teeth.			<a href="https://resources.allsetlearning.com/chinese/grammar/ASGP69JD">A2: Using "guo" with "le"</a>	CGW
